year,Name,Artists,Album_x,uris,acousticness,liveness,loudness,danceability,energy,speechiness,instrumentalness,tempo,valence,Path,Emotion
2021,let's get loud,"Camila Cabello,Nicholas Galitzine,Idina Menzel,Cinderella Original Motion Picture Cast",Cinderella (Soundtrack from the Amazon Original Movie),4eXkL0CypEdxQlp1s9Xsvd,0.0122,0.0716,-4.339,0.682,0.785,0.0566,8.22e-06,132.02,0.624,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Camila Cabello, Nicholas Galitzine, Idina Menzel, Cinderella Original Motion Picture Cast - Let_s Get Loud.mp3",Happy
2021,shining star,"Billy Porter,Cinderella Original Motion Picture Cast",Cinderella (Soundtrack from the Amazon Original Movie),2ICxfKYY5R1EJTIE25r9rZ,0.325,0.131,-4.656,0.627,0.565,0.0525,0.0,105.959,0.394,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Billy Porter, Cinderella Original Motion Picture Cast - Shining Star.mp3",Happy
2021,rhythm nation / you gotta be,"Cinderella Original Motion Picture Cast,Camila Cabello,Idina Menzel",Cinderella (Soundtrack from the Amazon Original Movie),5oFDN3w05BiXtABWJHol80,0.0784,0.236,-5.049,0.674,0.73,0.0396,0.0,111.909,0.493,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Cinderella Original Motion Picture Cast, Camila Cabello, Idina Menzel - Rhythm Nation  You Gotta Be.mp3",Happy
2018,love me like you do,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),0Cy7wt6IlRfBPHXXjmZbcP,0.27,0.105,-6.633,0.489,0.597,0.0292,0.0,95.012,0.324,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Ellie Goulding - Love Me Like You Do.mp3,Happy
2021,permission to dance,BTS,Butter / Permission to Dance,0LThjFY2iTtNdd4wviwVV2,0.00544,0.337,-5.33,0.702,0.741,0.0427,0.0,124.925,0.646,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\BTS - Permission to Dance.mp3,Happy
2018,2002,Anne-Marie,Speak Your Mind (Deluxe),2BgEsaKNfHUdlh97KmvFyo,0.0372,0.137,-2.881,0.697,0.683,0.117,0.0,96.133,0.603,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Anne-Marie - 2002.mp3,Happy
2018,attention,Charlie Puth,Voicenotes,5cF0dROlMOK5uNZtivgu50,0.109,0.134,-4.586,0.775,0.613,0.0542,2.33e-05,100.066,0.797,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Charlie Puth - Attention.mp3,Happy
2018,attention,Charlie Puth,Voicenotes,5cF0dROlMOK5uNZtivgu50,0.109,0.134,-4.586,0.775,0.613,0.0542,2.33e-05,100.066,0.797,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Charlie Puth - Attention.mp3,Sad
2017,lush life,Zara Larsson,So Good,1rIKgCH4H52lrvDcz50hS8,0.132,0.211,-3.923,0.694,0.712,0.046,0.0,98.023,0.799,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Zara Larsson - Lush Life.mp3,Happy
2020,ice cream (with selena gomez),"BLACKPINK,Selena Gomez",THE ALBUM,1cdbkpZ3q1KYZDNSrOpdkb,0.0305,0.0423,-3.852,0.791,0.733,0.35,0.000169,159.974,0.913,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\BLACKPINK - Ice Cream (with Selena Gomez).mp3,Happy
2016,wild things,Alessia Cara,Know-It-All (Deluxe),0PAj9Y5kFEzhGeWkockoxv,0.02,0.0828,-4.826,0.741,0.626,0.0886,0.0,108.029,0.706,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Alessia Cara - Wild Things.mp3,Happy
2021,who i am,Anne-Marie,Therapy,1o8kO8YyMWRAeb9bE2AIxO,0.0542,0.0927,-5.597,0.694,0.806,0.0599,0.0,98.077,0.664,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Anne-Marie - Who I Am.mp3,Happy
2015,better when i'm dancin',Meghan Trainor,Better When I'm Dancin',5k5fWendNngd89O8JKoE8L,0.53,0.157,-7.002,0.756,0.789,0.0324,0.000711,127.987,0.873,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Meghan Trainor - Better When I_m Dancin_.mp3,Happy
2014,blank space,Taylor Swift,1989 (Deluxe),1u8c2t2Cy7UBoG4ArRcF5g,0.103,0.0913,-5.412,0.76,0.703,0.054,0.0,95.997,0.57,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - Blank Space.mp3,Happy
2014,blank space,Taylor Swift,1989 (Deluxe),1u8c2t2Cy7UBoG4ArRcF5g,0.103,0.0913,-5.412,0.76,0.703,0.054,0.0,95.997,0.57,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Taylor Swift - Blank Space.mp3,Calm
2021,stereo hearts,"Gym Class Heroes,Adam Levine","I Hate You, I Love You",3Au3LE4zXJvFKSFRgWKQ31,0.0319,0.267,-3.293,0.646,0.795,0.0976,0.0,89.99,0.796,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Gym Class Heroes, Adam Levine - Stereo Hearts.mp3",Happy
2014,shower,Becky G,Shower,3DmW6y7wTEYHJZlLo1r6XJ,0.0317,0.285,-7.548,0.699,0.529,0.0487,3.59e-05,119.987,0.121,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Becky G - Shower.mp3,Happy
2019,me! (feat. brendon urie of panic! at the disco),"Taylor Swift,Brendon Urie",ME!,4Sib57MmYGJzSvkW84jTwh,0.0291,0.112,-4.143,0.614,0.839,0.0702,0.0,182.123,0.657,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - ME! (feat. Brendon Urie of Panic! At The Disco).mp3,Happy
2019,you need to calm down,Taylor Swift,You Need To Calm Down,29fRTIKsJhLUJoldM89GZS,0.00838,0.0596,-5.604,0.768,0.678,0.0505,0.0,85.025,0.706,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - You Need To Calm Down.mp3,Happy
2019,you need to calm down,Taylor Swift,Lover,6RRNNciQGZEXnqk8SQ9yv5,0.00929,0.0637,-5.617,0.771,0.671,0.0553,0.0,85.026,0.714,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - You Need To Calm Down.mp3,Happy
2018,girls like you (feat. cardi b) - cardi b version,"Maroon 5,Cardi B",Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,0.568,0.13,-6.825,0.851,0.541,0.0505,0.0,124.959,0.448,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Maroon 5 - Girls Like You (feat. Cardi B) - Cardi B Version.mp3,Happy
2018,girls like you (feat. cardi b) - cardi b version,"Maroon 5,Cardi B",Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,0.568,0.13,-6.825,0.851,0.541,0.0505,0.0,124.959,0.448,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Maroon 5 - Girls Like You (feat. Cardi B) - Cardi B Version.mp3,Calm
2018,girls like you (feat. cardi b) - cardi b version,"Maroon 5,Cardi B",Red Pill Blues (Deluxe),7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.13,-6.825,0.851,0.541,0.0505,0.0,124.959,0.448,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Maroon 5 - Girls Like You (feat. Cardi B) - Cardi B Version.mp3,Happy
2018,girls like you (feat. cardi b) - cardi b version,"Maroon 5,Cardi B",Red Pill Blues (Deluxe),7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.13,-6.825,0.851,0.541,0.0505,0.0,124.959,0.448,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Maroon 5 - Girls Like You (feat. Cardi B) - Cardi B Version.mp3,Calm
2017,symphony (feat. zara larsson),"Clean Bandit,Zara Larsson",Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,0.259,0.138,-4.581,0.707,0.629,0.0563,1.6e-05,122.863,0.457,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Clean Bandit - Symphony (feat. Zara Larsson).mp3,Happy
2011,on the floor,"Jennifer Lopez,Pitbull",Love?,3C0nOe05EIt1390bVABLyN,0.105,0.0691,-5.194,0.73,0.777,0.0496,0.000478,130.0,0.575,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Jennifer Lopez, Pitbull - On The Floor.mp3",Happy
2011,on the floor,"Jennifer Lopez,Pitbull",Love?,3C0nOe05EIt1390bVABLyN,0.105,0.0691,-5.194,0.73,0.777,0.0496,0.000478,130.0,0.575,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Jennifer Lopez, Pitbull - On The Floor.mp3",Calm
2021,run,OneRepublic,Run,2UbVnbE5FH6008mAm6Mmgw,0.326,0.148,-8.173,0.682,0.72,0.0381,0.0,117.003,0.673,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\OneRepublic - Run.mp3,Happy
2021,mr. perfectly fine (taylor’s version) (from the vault),Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),7l2tmgUhV7Y2aJHjiszifg,0.167,0.0647,-6.269,0.661,0.819,0.0519,0.0,135.937,0.724,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - Mr. Perfectly Fine (Taylor’s Version) (From The Vault).mp3,Happy
2021,wrap me in plastic,"MOMOLAND,CHROMANCE",Wrap Me In Plastic,5mpWGq83n0sIgGRopGk5QZ,0.286,0.0862,-2.916,0.821,0.602,0.0907,0.0,179.932,0.776,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\MOMOLAND, CHROMANCE - Wrap Me In Plastic.mp3",Happy
2019,girl in the mirror,Bebe Rexha,UglyDolls (Original Motion Picture Soundtrack),2UcK3xgGDxPSyKzKqyPv0s,0.0615,0.296,-3.053,0.748,0.69,0.0352,0.0,106.966,0.513,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Bebe Rexha - Girl in the Mirror.mp3,Happy
2019,girl in the mirror,Bebe Rexha,UglyDolls (Original Motion Picture Soundtrack),2UcK3xgGDxPSyKzKqyPv0s,0.0615,0.296,-3.053,0.748,0.69,0.0352,0.0,106.966,0.513,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Abigail Fierce - Girl in the Mirror.mp3,Sad
2019,girl in the mirror,Abigail Fierce,Girl in the Mirror,3XcX5TStZr15IsXFJcE0vl,0.791,0.104,-12.821,0.699,0.307,0.031,0.000163,110.947,0.213,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Bebe Rexha - Girl in the Mirror.mp3,Happy
2019,girl in the mirror,Abigail Fierce,Girl in the Mirror,3XcX5TStZr15IsXFJcE0vl,0.791,0.104,-12.821,0.699,0.307,0.031,0.000163,110.947,0.213,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Abigail Fierce - Girl in the Mirror.mp3,Sad
2020,girl in the mirror,Bebe Rexha,UglyDolls (Original Motion Picture Soundtrack),2UcK3xgGDxPSyKzKqyPv0s,0.0615,0.296,-3.053,0.748,0.69,0.0352,0.0,106.966,0.513,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Bebe Rexha - Girl in the Mirror.mp3,Happy
2020,girl in the mirror,Bebe Rexha,UglyDolls (Original Motion Picture Soundtrack),2UcK3xgGDxPSyKzKqyPv0s,0.0615,0.296,-3.053,0.748,0.69,0.0352,0.0,106.966,0.513,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Abigail Fierce - Girl in the Mirror.mp3,Sad
2020,girl in the mirror,Abigail Fierce,Girl in the Mirror,3XcX5TStZr15IsXFJcE0vl,0.791,0.104,-12.821,0.699,0.307,0.031,0.000163,110.947,0.213,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Bebe Rexha - Girl in the Mirror.mp3,Happy
2020,girl in the mirror,Abigail Fierce,Girl in the Mirror,3XcX5TStZr15IsXFJcE0vl,0.791,0.104,-12.821,0.699,0.307,0.031,0.000163,110.947,0.213,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Abigail Fierce - Girl in the Mirror.mp3,Sad
2019,i forgot that you existed,Taylor Swift,Lover,43rA71bccXFGD4C8GOpIlN,0.298,0.0812,-10.345,0.664,0.316,0.519,2.03e-06,92.875,0.541,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - I Forgot That You Existed.mp3,Happy
2020,all about him,Sarah Chan,All About Him,0KjWg9yRzn85IjtUqRFriM,0.336,0.376,-5.458,0.738,0.83,0.102,0.000366,96.937,0.761,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Sarah Chan - All About Him.mp3,Happy
2007,gimme more,Britney Spears,Blackout,6ic8OlLUNEATToEFU3xmaH,0.25,0.0723,-3.131,0.788,0.844,0.0334,0.000678,113.324,0.382,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Britney Spears - Gimme More.mp3,Happy
2019,señorita,"Shawn Mendes,Camila Cabello",Señorita,0TK2YIli7K1leLovkQiNik,0.037,0.0945,-6.039,0.759,0.54,0.0287,0.0,116.947,0.75,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Shawn Mendes, Camila Cabello - Señorita.mp3",Happy
2019,señorita,"Shawn Mendes,Camila Cabello",Señorita,0TK2YIli7K1leLovkQiNik,0.037,0.0945,-6.039,0.759,0.54,0.0287,0.0,116.947,0.75,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Shawn Mendes, Camila Cabello - Señorita.mp3",Calm
2019,señorita,"Shawn Mendes,Camila Cabello",Shawn Mendes (Deluxe),6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.0828,-6.049,0.759,0.548,0.029,0.0,116.967,0.749,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Shawn Mendes, Camila Cabello - Señorita.mp3",Happy
2019,señorita,"Shawn Mendes,Camila Cabello",Shawn Mendes (Deluxe),6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.0828,-6.049,0.759,0.548,0.029,0.0,116.967,0.749,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Shawn Mendes, Camila Cabello - Señorita.mp3",Calm
2016,all i wanna do,Jay Park,EVERYTHING YOU WANTED,2PcJoVkfjcbvoqBxV1Nj7y,0.245,0.0735,-6.867,0.613,0.668,0.267,0.0,96.176,0.509,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Jay Park - All I Wanna Do.mp3,Happy
2018,floating (feat. khalid),"Alina Baraz,Khalid",The Color Of You,2vLWF4yFhTHQZVwrPTjH1s,0.81,0.11,-9.026,0.66,0.447,0.0482,2.15e-06,84.95,0.578,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Alina Baraz - Floating (feat. Khalid).mp3,Happy
2020,me & ur ghost,blackbear,everything means nothing,38KsRHYE10bG0paU78gL9r,0.0488,0.0754,-4.594,0.742,0.679,0.0259,0.0,100.041,0.856,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\blackbear - me _ ur ghost.mp3,Happy
2021,bad habits,Ed Sheeran,Bad Habits,6PQ88X9TkUIAUIZJHW2upE,0.0469,0.364,-3.712,0.808,0.897,0.0348,3.14e-05,126.026,0.591,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Ed Sheeran - Bad Habits.mp3,Happy
2021,bad habits,Ed Sheeran,Bad Habits,6PQ88X9TkUIAUIZJHW2upE,0.0469,0.364,-3.712,0.808,0.897,0.0348,3.14e-05,126.026,0.591,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ed Sheeran - Bad Habits.mp3,Sad
2021,bad habits,Ed Sheeran,=,3rmo8F54jFF8OgYsqTxm5d,0.0451,0.366,-3.745,0.807,0.893,0.0347,2.79e-05,126.011,0.537,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Ed Sheeran - Bad Habits.mp3,Happy
2021,bad habits,Ed Sheeran,=,3rmo8F54jFF8OgYsqTxm5d,0.0451,0.366,-3.745,0.807,0.893,0.0347,2.79e-05,126.011,0.537,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Ed Sheeran - Bad Habits.mp3,Sad
2021,build a bitch,Bella Poarch,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,0.217,0.347,-7.454,0.855,0.463,0.0367,1.77e-05,102.931,0.866,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Bella Poarch - Build a Bitch.mp3,Happy
2021,build a bitch,Bella Poarch,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,0.217,0.347,-7.454,0.855,0.463,0.0367,1.77e-05,102.931,0.866,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Bella Poarch - Build a Bitch.mp3,Calm
2021,beat box (feat. young m.a) - freestyle,"SpotemGottem,Young M.A",Beat Box (feat. Young M.A) [Freestyle],67RGFObGLxBAJDLrukSusE,0.0306,0.0915,-6.078,0.797,0.446,0.394,0.0,160.095,0.234,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\SpotemGottem - Beat Box (feat. Young M.A) - Freestyle.mp3,Happy
2008,campus,Vampire Weekend,Vampire Weekend,5dUFfk2cwD8GiJPS03mYN0,0.22,0.0849,-5.818,0.639,0.704,0.0659,0.0872,162.983,0.645,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Vampire Weekend - Campus.mp3,Happy
2017,boys,Charli XCX,Boys,5o4yGlG0PfeVUa6ClIyOxq,0.0646,0.0505,-5.192,0.867,0.545,0.0625,0.000289,139.943,0.525,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Charli XCX - Boys.mp3,Happy
2012,blow me (one last kiss),P!nk,The Truth About Love,4k80K0b6KZ2QjAYkXON7q6,0.000145,0.282,-2.954,0.597,0.919,0.0439,0.0,113.991,0.729,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\P!nk - Blow Me (One Last Kiss).mp3,Happy
2016,colors,Stella Jang,Colors,1oACG26rFg4XwAkW5oGGUa,0.636,0.0741,-8.598,0.734,0.295,0.889,0.0,199.99,0.788,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Stella Jang - Colors.mp3,Happy
2005,hips don't lie (feat. wyclef jean),"Shakira,Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.405,-5.892,0.778,0.824,0.0707,0.0,100.024,0.758,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Shakira - Hips Don_t Lie (feat. Wyclef Jean).mp3,Happy
2017,shape of you,Ed Sheeran,÷ (Deluxe),7qiZfU4dY1lWllzX7mPBI3,0.581,0.0931,-3.183,0.825,0.652,0.0802,0.0,95.977,0.931,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Ed Sheeran - Shape of You.mp3,Happy
2021,peaches (feat. daniel caesar & giveon),"Justin Bieber,Daniel Caesar,Giveon",Justice,4iJyoBOLtHqaGxP12qzhQI,0.321,0.42,-6.181,0.677,0.696,0.119,0.0,90.03,0.464,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Justin Bieber - Peaches (feat. Daniel Caesar _ Giveon).mp3,Happy
2020,smile,Johnny Stimson,Smile,2HbmLbfMj0m3gMd9E5c9iu,0.208,0.0862,-10.225,0.511,0.323,0.227,0.0,87.889,0.435,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Johnny Stimson - Smile.mp3,Happy
2018,hooked,Why Don't We,8 Letters,2N2s2s2w0jmSIPNZcm8Jnr,0.0941,0.119,-5.469,0.623,0.624,0.0595,0.0,180.016,0.347,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Why Don_t We - Hooked.mp3,Happy
2018,i like me better,Lauv,I met you when I was 18. (the playlist),2P91MQbaiQOfbiz9VqhqKQ,0.535,0.104,-7.621,0.752,0.505,0.253,2.55e-06,91.97,0.419,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Lauv - I Like Me Better.mp3,Happy
2018,i like me better,Lauv,I met you when I was 18. (the playlist),2P91MQbaiQOfbiz9VqhqKQ,0.535,0.104,-7.621,0.752,0.505,0.253,2.55e-06,91.97,0.419,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Lauv - I Like Me Better.mp3,Calm
2018,i like me better,Lauv,I met you when I was 18. (the playlist),0EcQcdcbQeVJn9fknj44Be,0.534,0.104,-7.621,0.753,0.505,0.255,2.58e-06,91.972,0.419,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Lauv - I Like Me Better.mp3,Happy
2018,i like me better,Lauv,I met you when I was 18. (the playlist),0EcQcdcbQeVJn9fknj44Be,0.534,0.104,-7.621,0.753,0.505,0.255,2.58e-06,91.972,0.419,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Lauv - I Like Me Better.mp3,Calm
2020,green tea & honey,"Dane Amar,Jereena Montemayor",Green Tea & Honey,4s5LsmjqGgpwftaPqgONLC,0.513,0.0722,-10.948,0.845,0.241,0.0395,0.0,94.869,0.799,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Dane Amar, Jereena Montemayor - Green Tea _ Honey.mp3",Happy
2017,safari,Serena,Safari,6osKPJp6kQwZcgUqBteJFN,0.445,0.18,-6.793,0.799,0.689,0.053,0.0122,103.019,0.477,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Serena - Safari.mp3,Happy
2010,speak now,Taylor Swift,Speak Now (Deluxe Edition),1nYWTzy5zu3zEPNgB1sItW,0.095,0.0973,-3.734,0.709,0.599,0.0304,0.0,118.975,0.735,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - Speak Now.mp3,Happy
2010,speak now,Taylor Swift,Speak Now (Deluxe Edition),1nYWTzy5zu3zEPNgB1sItW,0.095,0.0973,-3.734,0.709,0.599,0.0304,0.0,118.975,0.735,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Taylor Swift - Speak Now.mp3,Angry
2010,speak now,Taylor Swift,Speak Now,7dXKdjpOaH2iwfFKmUj7aq,0.101,0.0979,-3.75,0.708,0.601,0.0306,0.0,118.962,0.742,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - Speak Now.mp3,Happy
2010,speak now,Taylor Swift,Speak Now,7dXKdjpOaH2iwfFKmUj7aq,0.101,0.0979,-3.75,0.708,0.601,0.0306,0.0,118.962,0.742,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\AngrySongs\Taylor Swift - Speak Now.mp3,Angry
2020,chicken wings,Dj Raulito,Chicken Wings,4oR6t9nDWWCHbvmzMRd2kK,0.12,0.383,-3.301,0.918,0.85,0.0737,0.000264,100.079,0.678,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Dj Raulito - Chicken Wings.mp3,Happy
2019,double take,dhruv,double take,2CVChktEKBsM6v4IfdFU5k,0.837,0.216,-11.163,0.654,0.434,0.0665,0.0,109.069,0.223,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\dhruv - double take.mp3,Happy
2019,double take,dhruv,double take,2CVChktEKBsM6v4IfdFU5k,0.837,0.216,-11.163,0.654,0.434,0.0665,0.0,109.069,0.223,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\dhruv - double take.mp3,Calm
2019,double take,dhruv,rapunzel,0QzuaeCEEOV40Pn7IvKEny,0.845,0.221,-11.141,0.656,0.436,0.0744,0.0,109.239,0.196,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\dhruv - double take.mp3,Happy
2019,double take,dhruv,rapunzel,0QzuaeCEEOV40Pn7IvKEny,0.845,0.221,-11.141,0.656,0.436,0.0744,0.0,109.239,0.196,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\dhruv - double take.mp3,Calm
2022,double take,dhruv,double take,2CVChktEKBsM6v4IfdFU5k,0.837,0.216,-11.163,0.654,0.434,0.0665,0.0,109.069,0.223,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\dhruv - double take.mp3,Happy
2022,double take,dhruv,double take,2CVChktEKBsM6v4IfdFU5k,0.837,0.216,-11.163,0.654,0.434,0.0665,0.0,109.069,0.223,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\dhruv - double take.mp3,Calm
2022,double take,dhruv,rapunzel,0QzuaeCEEOV40Pn7IvKEny,0.845,0.221,-11.141,0.656,0.436,0.0744,0.0,109.239,0.196,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\dhruv - double take.mp3,Happy
2022,double take,dhruv,rapunzel,0QzuaeCEEOV40Pn7IvKEny,0.845,0.221,-11.141,0.656,0.436,0.0744,0.0,109.239,0.196,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\dhruv - double take.mp3,Calm
2016,better with you,Austin Mahone,For Me + You,1mw3N6ALRy0RjxhkxVbKrJ,0.557,0.101,-6.05,0.778,0.559,0.0476,0.0,99.985,0.509,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Austin Mahone - Better With You.mp3,Happy
2017,free fall,"ILLENIUM,RUNN",Awake,4ZAerT2NicBmzZ4VkpmWEn,0.458,0.124,-4.399,0.429,0.525,0.0382,6.35e-05,133.897,0.228,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\ILLENIUM, RUNN - Free Fall.mp3",Happy
2020,ok not to be ok,"Marshmello,Demi Lovato",OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,0.0172,0.0743,-5.025,0.743,0.837,0.0649,0.0,103.072,0.263,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Marshmello, Demi Lovato - OK Not To Be OK.mp3",Happy
2021,for your eyes,Anotherboy,For Your Eyes,2eAfLPSflaWoZoBgvfRAav,0.000118,0.11,-7.791,0.473,0.756,0.0346,0.0144,130.033,0.356,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Anotherboy - For Your Eyes.mp3,Happy
2019,tomboy,Destiny Rogers,Tomboy,5Ti3fqGTfjUsSdylFNy0Ng,0.423,0.116,-5.437,0.644,0.645,0.0557,0.00512,77.998,0.459,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Destiny Rogers - Tomboy.mp3,Happy
2020,know me too well,"New Hope Club,Danna Paola",New Hope Club (Extended Version),0jsVztH6MsKbg517aeZISN,0.428,0.0635,-4.385,0.757,0.708,0.0394,0.0,122.915,0.798,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\New Hope Club, Danna Paola - Know Me Too Well.mp3",Happy
2020,know me too well,"New Hope Club,Danna Paola",Know Me Too Well,3evNCP0dfoI8lXvSF1tRnN,0.427,0.0654,-4.371,0.75,0.698,0.0388,0.0,122.954,0.834,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\New Hope Club, Danna Paola - Know Me Too Well.mp3",Happy
